ID,Typology,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
EXP21_Levallois preferential,Levallois,0.5051846393542259,0.29770506278110626,0.0676403112469341,0.06761914338403464,0.0070507461617536306,0.024040051473988903,0.0061811274131185,0.0062964424852782995,0.004767081017176778,0.002469979361841887,0.0037233853058681317,0.0013539943550269825,0.0016156083585094343,0.0011044296019748416,0.0006599302227013438,0.0009331389064430996,0.00040885345025922507,0.0005284997295414608,0.0003951155239624142,0.00032245986625436873
EXP22_Cylindrical unidirectional,Unidirectional,0.8305570614597011,0.039591564869321395,0.07563861604217453,0.009416700257732622,0.01757713164550044,0.011930714347340944,0.0025372998814314584,0.0056165205773029015,0.0020485507707388786,0.0010535274676649682,0.0013258359818871792,0.0005043460548233247,0.00059918778803576,0.00034717484215086885,0.0002880606805074962,0.0003947051414375186,0.00016761949468537156,0.0001902484487575031,0.00013549270187411143,7.964154693148389e-05
EXP23_Cylindrical unidirectional,Unidirectional,0.19985875793327257,0.5519570870404726,0.09167995996084952,0.0753250791835762,0.018230369570436486,0.01849417643327669,0.014888932819449478,0.006737386024235867,0.005625083393068591,0.0036802506717692773,0.003458354484751869,0.002026966782028482,0.0017309394919691418,0.0017667953314181501,0.001161176164226684,0.0010209356452372165,0.0006735670354262181,0.0005832548089446169,0.0006223859911635171,0.00047854123442682016
EXP24_Cylindrical unidirectional,Unidirectional,0.07018468742182822,0.4644495841318073,0.21651907922975971,0.05776582863658827,0.10103153639525618,0.03679423605387446,0.006925126333484633,0.012423014254807433,0.012987447543952774,0.004126894109131973,0.004717768119529435,0.0037923566298041045,0.0015801908315528003,0.0024659809023055376,0.0012194668831774999,0.0008250739682350122,0.0007539293560811462,0.0006903932321685674,0.00045577872660363994,0.0002916272400509008
EXP25_Levallois Nubian,Levallois,0.5327371062841233,0.25710808661988543,0.09646181266394369,0.05123475757989451,0.016462623811195988,0.021890842478580152,0.0035953697132996907,0.009278230686037434,0.0017740302690861872,0.0035443209776360144,0.001168535016984074,0.0012246001440297965,0.0007692261325738427,0.0005292877614176308,0.00064475744181033,0.0003487365438963297,0.00047116281553672486,0.0002484136226123013,0.0003324166424516252,0.00017568279500526586
EXP26_Levallois recurrent,Levallois,0.12698911686612802,0.5166647029553715,0.18563522167470417,0.0635617111418376,0.04231022743089723,0.024022590923315993,0.01503667673618987,0.004785994527130512,0.007838561168497005,0.0021516140143732045,0.0021614431387615932,0.002069865205055179,0.001310403304568634,0.0013833301293900556,0.0007482505823123135,0.0012622316334725602,0.0006624619588294037,0.0005648522230307043,0.0005252497508546291,0.00031549463527971825
EXP27_Levallois convergent,Levallois,0.4263771932026265,0.4272771420875438,0.04683421733884174,0.05711980139510391,0.006189849621715578,0.017299818424790774,0.0016917796642586063,0.00770504926700725,0.0009992407975661696,0.0037984913339089263,0.0006021927126356972,0.0013789589863323116,0.00045136190372957257,0.0007626416337787827,0.00031494708731161274,0.00039944105482254895,0.0002197033393193248,0.0002654446275310839,0.00016014141517433676,0.00015258410600140862
EXP28_Levallois convergent,Levallois,0.505175563553888,0.34328898138734953,0.0787711013542028,0.03781870663941466,0.010793344646157726,0.008873602546241914,0.0032769660345473876,0.002940867284644038,0.0014686291221703276,0.0020545271544908698,0.0009150007992690708,0.0011673856972125173,0.0006897354859245427,0.0007337868688042941,0.0005346587805941088,0.00045771422910430846,0.00040263483489544815,0.00023138070417328126,0.00024960064437575,0.00015581223253943784
EXP29_Levallois preferential,Levallois,0.414089968570969,0.3605381653923068,0.08224773490551572,0.07498365214414893,0.020215459698738957,0.021971534399534868,0.004414201724763638,0.007143983309628615,0.0035005409674336505,0.003661120443660487,0.0013189060289116878,0.0018289544831497841,0.0006942799447276744,0.0009779539990536334,0.0006028536575751899,0.0004410063818614343,0.0005281651095660592,0.00024304789095623355,0.00037423854619976553,0.00022423240129805703
EXP30_Levallois Nubian,Levallois,0.1225926944364152,0.7151891254350654,0.024090047931535883,0.09513999712183038,0.006011310630374248,0.0181632513731212,0.0023103457597638804,0.006877262536386578,0.001422101937347673,0.0026838005642574317,0.0008067339427565571,0.0011572017394723437,0.0005817959607742982,0.0007984857725270464,0.00044085406097645437,0.00057924655021486,0.0003813681004756849,0.000329732703505676,0.0002727987483158685,0.00017184469488369078
EXP31_Levallois laminar,Levallois,0.054180132091142835,0.7098405888437334,0.060230650993966156,0.07962769008190937,0.05219111354554891,0.006287970775135765,0.02060619199429903,0.002054817674039274,0.00601499024965705,0.002538033296608719,0.001378509577457475,0.0014964085987334377,0.0006453913646963044,0.0008246086947308579,0.0003690798996009085,0.0004247324655007809,0.0003641022366129432,0.0004337728532123529,0.00019254994921298816,0.0002986648142012825
EXP32_Conical unidirectional,Unidirectional,0.40881200591204336,0.30018863021328396,0.1327443699260772,0.06689142997343922,0.03801742733699078,0.012887705302097032,0.014478132488330202,0.008472239936486438,0.005615479769996413,0.0028426418880146405,0.0022617061564871818,0.0020938636144557463,0.0013692338524648017,0.0007359002280539088,0.0008764689607403155,0.0006278842828239941,0.0002751180008798496,0.00035650172522275604,0.00029566628313266075,0.00015759414897960407
EXP33_Cylindrical bidirectional,Bidirectional,0.2668276100128586,0.5705155462035554,0.06132687648670833,0.040053655822344394,0.014913181225497974,0.017183267782505424,0.0070513266346319105,0.007472416200289147,0.00372849349913075,0.0022031311854371098,0.001594430651029021,0.0014284674413742831,0.0014242900376141008,0.000987355382526458,0.0012262395794755763,0.0007659416761879219,0.0006070445692592748,0.0002888515743255821,0.00027765257529598064,0.00012422145995290765
